Lat,Long,Temp_Max,Temp_Min,Year
26.96937,80.56707,33.63,20.06,2001
26.96937,80.56707,34.27,20.47,2002
26.96937,80.56707,32.61,19.83,2003
26.96937,80.56707,33.02,19.99,2004
26.96937,80.56707,33.07,20.04,2005
26.96937,80.56707,33.74,20.52,2006
26.96937,80.56707,33.03,20.09,2007
26.96937,80.56707,31.35,19.63,2008
26.96937,80.56707,32.74,20.04,2009
26.96937,80.56707,33.19,20.48,2010
26.96937,80.56707,32.19,19.8,2011
26.96937,80.56707,32.59,19.34,2012
26.96937,80.56707,32.18,19.44,2013
26.96937,80.56707,33.66,20.11,2014
26.96937,80.56707,34.01,20.46,2015
26.98616,79.84521,33.11,19.93,1997
26.98616,79.84521,33.13,19.88,1998
26.98616,79.84521,34.44,20.21,1999
26.98616,79.84521,34.24,19.67,2000
26.98616,79.84521,34.24,20.16,2001
26.98616,79.84521,34.66,20.5,2002
26.98616,79.84521,32.98,19.92,2003
26.98616,79.84521,33.58,20.23,2004
26.98616,79.84521,33.49,20.0,2005
26.98616,79.84521,34.37,20.7,2006
26.98616,79.84521,33.82,20.26,2007
26.98616,79.84521,31.77,19.66,2008
26.98616,79.84521,33.42,20.33,2009
26.98616,79.84521,33.45,20.56,2010
26.98616,79.84521,32.65,19.84,2011
26.98616,79.84521,33.33,19.52,2012
26.98616,79.84521,32.44,19.48,2013
26.98616,79.84521,33.77,20.17,2014
26.98616,79.84521,33.87,20.25,2015
27.02317,78.09255,33.37,19.6,1997
27.02317,78.09255,33.26,19.5,1998
27.02317,78.09255,34.9,19.99,1999
27.02317,78.09255,35.04,19.79,2000
27.02317,78.09255,34.91,20.13,2001
27.02317,78.09255,35.16,20.4,2002
27.02317,78.09255,33.48,19.7,2003
27.02317,78.09255,34.17,20.16,2004
27.02317,78.09255,33.85,19.67,2005
27.02317,78.09255,34.72,20.58,2006
27.02317,78.09255,34.23,20.12,2007
27.02317,78.09255,32.72,19.52,2008
27.02317,78.09255,34.43,20.45,2009
27.02317,78.09255,33.73,20.5,2010
27.02317,78.09255,32.68,19.46,2011
27.02317,78.09255,32.92,19.06,2012
27.02317,78.09255,31.64,18.88,2013
27.02317,78.09255,33.33,19.67,2014
27.02317,78.09255,33.53,19.7,2015
27.0251,70.78607,33.95,20.61,1997
27.0251,70.78607,35.55,21.69,1998
27.0251,70.78607,35.95,21.3,1999
27.0251,70.78607,35.81,20.95,2000
27.0251,70.78607,35.49,20.99,2001
27.0251,70.78607,35.97,21.27,2002
27.0251,70.78607,34.72,20.76,2003
27.0251,70.78607,35.73,21.9,2004
27.0251,70.78607,34.54,20.92,2005
27.0251,70.78607,34.48,21.24,2006
27.0251,70.78607,35.09,21.45,2007
27.0251,70.78607,34.79,21.05,2008
27.0251,70.78607,35.5,21.5,2009
27.0251,70.78607,35.22,21.37,2010
27.0251,70.78607,34.53,21.16,2011
27.0251,70.78607,34.08,20.26,2012
27.0251,70.78607,34.46,20.95,2013
27.0251,70.78607,34.62,20.84,2014
27.0251,70.78607,34.08,20.44,2015
27.05308,84.32907,32.4,19.76,1997
27.05308,84.32907,32.2,20.26,1998
27.05308,84.32907,33.45,20.45,1999
27.05308,84.32907,31.98,19.9,2000
27.05308,84.32907,32.17,20.25,2001
27.05308,84.32907,33.28,20.51,2002
27.05308,84.32907,32.44,19.93,2003
27.05308,84.32907,31.06,19.64,2004
27.05308,84.32907,31.29,20.02,2005
27.05308,84.32907,30.91,19.84,2006
27.05308,84.32907,30.23,19.46,2007
27.05308,84.32907,30.02,19.55,2008
27.05308,84.32907,31.76,20.06,2009
27.05308,84.32907,31.89,20.44,2010
27.05308,84.32907,30.45,19.52,2011
27.05308,84.32907,30.95,19.35,2012
27.05308,84.32907,29.94,19.1,2013
27.05308,84.32907,30.61,19.57,2014
27.05308,84.32907,31.27,20.12,2015
27.07268,74.19988,31.88,18.54,1997
27.07268,74.19988,33.41,19.69,1998
27.07268,74.19988,34.87,20.18,1999
27.07268,74.19988,34.56,19.99,2000
27.07268,74.19988,33.96,19.66,2001
27.07268,74.19988,35.32,20.75,2002
27.07268,74.19988,33.41,19.4,2003
27.07268,74.19988,34.07,20.27,2004
27.07268,74.19988,33.43,19.31,2005
27.07268,74.19988,34.21,20.38,2006
27.07268,74.19988,33.91,19.96,2007
27.07268,74.19988,33.27,19.52,2008
27.07268,74.19988,34.38,20.23,2009
27.07268,74.19988,33.6,20.14,2010
27.07268,74.19988,32.84,19.42,2011
27.07268,74.19988,32.41,18.91,2012
27.07268,74.19988,32.41,19.13,2013
27.07268,74.19988,32.92,19.18,2014
27.07268,74.19988,33.03,19.1,2015
27.11505,82.03937,33.05,19.95,1997
27.11505,82.03937,32.53,20.17,1998
27.11505,82.03937,34.24,20.42,1999
27.11505,82.03937,32.84,19.85,2000
27.11505,82.03937,33.13,20.22,2001
27.11505,82.03937,34.11,20.72,2002
27.11505,82.03937,32.91,19.99,2003
27.11505,82.03937,32.57,19.95,2004
27.11505,82.03937,32.4,20.17,2005
27.11505,82.03937,32.62,20.16,2006
27.11505,82.03937,31.65,19.64,2007
27.11505,82.03937,30.99,19.7,2008
27.11505,82.03937,32.55,20.02,2009
27.11505,82.03937,32.8,20.45,2010
27.11505,82.03937,31.51,19.74,2011
27.11505,82.03937,31.92,19.43,2012
27.11505,82.03937,31.28,19.41,2013
27.11505,82.03937,32.55,19.74,2014
27.11505,82.03937,33.0,20.25,2015
27.1635,94.3917,26.5,17.12,1997
27.1635,94.3917,27.51,18.12,1998
27.1635,94.3917,28.2,18.55,1999
27.1635,94.3917,27.01,17.73,2000
27.1635,94.3917,27.74,18.28,2001
27.1635,94.3917,27.63,18.17,2002
27.1635,94.3917,27.11,18.15,2003
27.1635,94.3917,26.46,17.81,2004
27.1635,94.3917,26.87,18.1,2005
27.1635,94.3917,27.49,18.32,2006
27.1635,94.3917,26.71,18.01,2007
27.1635,94.3917,26.49,17.88,2008
27.1635,94.3917,26.96,18.19,2009
27.1635,94.3917,26.48,18.19,2010
27.1635,94.3917,26.34,17.77,2011
27.1635,94.3917,26.65,18.39,2012
27.1635,94.3917,27.22,18.98,2013
27.1635,94.3917,27.31,19.2,2014
27.1635,94.3917,26.91,19.15,2015
27.19823,78.29828,33.37,19.6,1997
27.19823,78.29828,33.26,19.5,1998
27.19823,78.29828,34.9,19.99,1999
27.19823,78.29828,35.04,19.79,2000
27.19823,78.29828,34.91,20.13,2001
27.19823,78.29828,35.16,20.4,2002
27.19823,78.29828,33.48,19.7,2003
27.19823,78.29828,34.17,20.16,2004
27.19823,78.29828,33.85,19.67,2005
27.19823,78.29828,34.72,20.58,2006
27.19823,78.29828,34.23,20.12,2007
27.19823,78.29828,32.72,19.52,2008
27.19823,78.29828,34.43,20.45,2009
27.19823,78.29828,33.73,20.5,2010
27.19823,78.29828,32.68,19.46,2011
27.19823,78.29828,32.92,19.06,2012
27.19823,78.29828,31.64,18.88,2013
27.19823,78.29828,33.33,19.67,2014
27.19823,78.29828,33.53,19.7,2015
27.20649,82.85035,33.07,20.04,1997
27.20649,82.85035,32.44,20.28,1998
27.20649,82.85035,34.11,20.46,1999
27.20649,82.85035,32.7,19.93,2000
27.20649,82.85035,32.87,20.28,2001
27.20649,82.85035,34.05,20.82,2002
27.20649,82.85035,32.98,20.14,2003
27.20649,82.85035,32.39,20.01,2004
27.20649,82.85035,32.17,20.25,2005
27.20649,82.85035,32.21,20.09,2006
27.20649,82.85035,31.28,19.63,2007
27.20649,82.85035,30.84,19.73,2008
27.20649,82.85035,32.44,20.11,2009
27.20649,82.85035,32.62,20.56,2010
27.20649,82.85035,31.36,19.77,2011
27.20649,82.85035,31.79,19.56,2012
27.20649,82.85035,30.96,19.45,2013
27.20649,82.85035,32.09,19.77,2014
27.20649,82.85035,32.84,20.35,2015
27.20671,78.9113,33.38,19.72,1997
27.20671,78.9113,33.26,19.59,1998
27.20671,78.9113,34.82,20.04,1999
27.20671,78.9113,34.95,19.79,2000
27.20671,78.9113,34.9,20.25,2001
27.20671,78.9113,35.08,20.45,2002
27.20671,78.9113,33.48,19.77,2003
27.20671,78.9113,34.03,20.17,2004
27.20671,78.9113,33.81,19.8,2005
27.20671,78.9113,34.67,20.65,2006
27.20671,78.9113,34.17,20.17,2007
27.20671,78.9113,32.64,19.59,2008
27.20671,78.9113,34.35,20.44,2009
27.20671,78.9113,33.75,20.56,2010
27.20671,78.9113,32.67,19.53,2011
27.20671,78.9113,32.96,19.14,2012
27.20671,78.9113,31.67,18.98,2013
27.20671,78.9113,33.41,19.77,2014
27.20671,78.9113,33.49,19.71,2015
27.23761,94.10972,26.5,17.12,1997
27.23761,94.10972,27.51,18.12,1998
27.23761,94.10972,28.2,18.55,1999
27.23761,94.10972,27.01,17.73,2000
27.23761,94.10972,27.74,18.28,2001
27.23761,94.10972,27.63,18.17,2002
27.23761,94.10972,27.11,18.15,2003
27.23761,94.10972,26.46,17.81,2004
27.23761,94.10972,26.87,18.1,2005
27.23761,94.10972,27.49,18.32,2006
27.23761,94.10972,26.71,18.01,2007
27.23761,94.10972,26.49,17.88,2008
27.23761,94.10972,26.96,18.19,2009
27.23761,94.10972,26.48,18.19,2010
27.23761,94.10972,26.34,17.77,2011
27.23761,94.10972,26.65,18.39,2012
27.23761,94.10972,27.22,18.98,2013
27.23761,94.10972,27.31,19.2,2014
27.23761,94.10972,26.91,19.15,2015
27.26826,77.36413,33.18,19.26,1997
27.26826,77.36413,33.47,19.49,1998
27.26826,77.36413,35.35,20.22,1999
27.26826,77.36413,35.28,19.96,2000
27.26826,77.36413,34.95,20.06,2001
27.26826,77.36413,35.54,20.59,2002
27.26826,77.36413,33.61,19.62,2003
27.26826,77.36413,34.37,20.21,2004
27.26826,77.36413,34.03,19.58,2005
27.26826,77.36413,34.78,20.51,2006
27.26826,77.36413,34.36,20.03,2007
27.26826,77.36413,33.32,19.58,2008
27.26826,77.36413,34.81,20.43,2009
27.26826,77.36413,33.88,20.53,2010
27.26826,77.36413,32.93,19.38,2011
27.26826,77.36413,32.95,19.0,2012
27.26826,77.36413,31.97,18.89,2013
27.26826,77.36413,33.28,19.6,2014
27.26826,77.36413,33.4,19.49,2015
27.30149,79.49967,33.23,19.75,1997
27.30149,79.49967,33.07,19.6,1998
27.30149,79.49967,34.52,20.04,1999
27.30149,79.49967,34.38,19.55,2000
27.30149,79.49967,34.54,20.16,2001
27.30149,79.49967,34.69,20.38,2002
27.30149,79.49967,33.04,19.68,2003
27.30149,79.49967,33.63,20.03,2004
27.30149,79.49967,33.41,19.76,2005
27.30149,79.49967,34.37,20.54,2006
27.30149,79.49967,33.74,20.03,2007
27.30149,79.49967,32.04,19.51,2008
27.30149,79.49967,33.73,20.23,2009
27.30149,79.49967,33.33,20.41,2010
27.30149,79.49967,32.34,19.49,2011
27.30149,79.49967,33.01,19.21,2012
27.30149,79.49967,31.72,19.05,2013
27.30149,79.49967,33.5,19.83,2014
27.30149,79.49967,33.45,19.76,2015
27.34029,80.09111,32.96,19.74,1997
27.34029,80.09111,32.69,19.65,1998
27.34029,80.09111,34.23,20.1,1999
27.34029,80.09111,33.25,19.31,2000
27.34029,80.09111,33.83,20.01,2001
27.34029,80.09111,34.2,20.33,2002
27.34029,80.09111,32.44,19.56,2003
27.34029,80.09111,32.81,19.72,2004
27.34029,80.09111,32.8,19.76,2005
27.34029,80.09111,33.58,20.29,2006
27.34029,80.09111,32.84,19.81,2007
27.34029,80.09111,31.25,19.41,2008
27.34029,80.09111,32.64,19.85,2009
27.34029,80.09111,32.76,20.22,2010
27.34029,80.09111,31.79,19.46,2011
27.34029,80.09111,32.52,19.17,2012
27.34029,80.09111,31.79,19.14,2013
27.34029,80.09111,33.49,19.83,2014
27.34029,80.09111,33.57,19.98,2015
27.45732,94.90788,28.38,18.17,1997
27.45732,94.90788,29.35,19.2,1998
27.45732,94.90788,30.08,19.63,1999
27.45732,94.90788,29.02,18.87,2000
27.45732,94.90788,29.74,19.41,2001
27.45732,94.90788,29.45,19.21,2002
27.45732,94.90788,28.99,19.2,2003
27.45732,94.90788,28.4,18.84,2004
27.45732,94.90788,28.92,19.21,2005
27.45732,94.90788,29.35,19.44,2006
27.45732,94.90788,28.57,19.08,2007
27.45732,94.90788,28.28,18.97,2008
27.45732,94.90788,28.66,19.27,2009
27.45732,94.90788,28.06,19.21,2010
27.45732,94.90788,28.11,18.85,2011
27.45732,94.90788,28.29,19.31,2012
27.45732,94.90788,28.94,19.93,2013
27.45732,94.90788,29.05,20.09,2014
27.45732,94.90788,28.69,20.0,2015
27.4792,95.37184,28.76,17.81,1997
27.4792,95.37184,29.67,18.8,1998
27.4792,95.37184,30.51,19.26,1999
27.4792,95.37184,29.57,18.5,2000
27.4792,95.37184,30.33,19.05,2001
27.4792,95.37184,29.82,18.79,2002
27.4792,95.37184,29.41,18.75,2003
27.4792,95.37184,28.83,18.39,2004
27.4792,95.37184,29.48,18.82,2005
27.4792,95.37184,29.76,18.97,2006
27.4792,95.37184,29.04,18.61,2007
27.4792,95.37184,28.7,18.57,2008
27.4792,95.37184,28.98,18.87,2009
27.4792,95.37184,28.38,18.82,2010
27.4792,95.37184,28.42,18.46,2011
27.4792,95.37184,28.6,18.84,2012
27.4792,95.37184,29.25,19.54,2013
27.4792,95.37184,29.34,19.59,2014
27.4792,95.37184,28.94,19.51,2015
27.512,80.82441,33.18,19.77,1997
27.512,80.82441,32.72,19.76,1998
27.512,80.82441,34.36,20.14,1999
27.512,80.82441,32.85,19.43,2000
27.512,80.82441,33.57,19.93,2001
27.512,80.82441,34.19,20.46,2002
27.512,80.82441,32.55,19.52,2003
27.512,80.82441,32.41,19.49,2004
27.512,80.82441,32.21,19.63,2005
27.512,80.82441,32.87,19.95,2006
27.512,80.82441,31.89,19.42,2007
27.512,80.82441,30.99,19.34,2008
27.512,80.82441,32.49,19.7,2009
27.512,80.82441,32.48,20.09,2010
27.512,80.82441,31.27,19.34,2011
27.512,80.82441,31.95,19.08,2012
27.512,80.82441,31.2,19.05,2013
27.512,80.82441,32.82,19.42,2014
27.512,80.82441,33.07,19.8,2015
27.57407,82.38629,31.65,19.2,1997
27.57407,82.38629,31.27,19.54,1998
27.57407,82.38629,32.81,19.82,1999
27.57407,82.38629,31.25,19.29,2000
27.57407,82.38629,31.7,19.63,2001
27.57407,82.38629,32.64,20.11,2002
27.57407,82.38629,31.5,19.42,2003
27.57407,82.38629,30.87,19.33,2004
27.57407,82.38629,30.64,19.37,2005
27.57407,82.38629,30.85,19.4,2006
27.57407,82.38629,29.89,18.96,2007
27.57407,82.38629,29.51,19.1,2008
27.57407,82.38629,31.07,19.53,2009
27.57407,82.38629,31.19,19.83,2010
27.57407,82.38629,29.85,18.98,2011
27.57407,82.38629,30.25,18.89,2012
27.57407,82.38629,29.52,18.92,2013
27.57407,82.38629,30.68,19.22,2014
27.57407,82.38629,31.01,19.52,2015
27.60477,77.58295,33.23,19.27,1997
27.60477,77.58295,33.07,19.18,1998
27.60477,77.58295,35.03,19.91,1999
27.60477,77.58295,34.72,19.53,2000
27.60477,77.58295,34.79,19.95,2001
27.60477,77.58295,34.98,20.2,2002
27.60477,77.58295,33.02,19.29,2003
27.60477,77.58295,34.05,19.91,2004
27.60477,77.58295,33.58,19.37,2005
27.60477,77.58295,34.45,20.36,2006
27.60477,77.58295,33.86,19.76,2007
27.60477,77.58295,32.64,19.3,2008
27.60477,77.58295,34.26,20.14,2009
27.60477,77.58295,33.37,20.25,2010
27.60477,77.58295,32.44,19.17,2011
27.60477,77.58295,32.8,18.85,2012
27.60477,77.58295,31.47,18.64,2013
27.60477,77.58295,33.14,19.37,2014
27.60477,77.58295,33.22,19.38,2015
27.64558,76.60788,32.58,18.79,1997
27.64558,76.60788,33.1,19.17,1998
27.64558,76.60788,35.27,20.17,1999
27.64558,76.60788,34.8,19.69,2000
27.64558,76.60788,34.46,19.79,2001
27.64558,76.60788,35.23,20.38,2002
27.64558,76.60788,32.98,19.23,2003
27.64558,76.60788,34.12,19.96,2004
27.64558,76.60788,33.51,19.17,2005
27.64558,76.60788,34.28,20.16,2006
27.64558,76.60788,33.8,19.64,2007
27.64558,76.60788,33.0,19.28,2008
27.64558,76.60788,34.37,20.02,2009
27.64558,76.60788,33.26,20.16,2010
27.64558,76.60788,32.66,19.14,2011
27.64558,76.60788,32.77,18.82,2012
27.64558,76.60788,31.87,18.68,2013
27.64558,76.60788,33.02,19.29,2014
27.64558,76.60788,33.06,19.19,2015
27.65325,93.95652,20.09,10.55,1997
27.65325,93.95652,21.36,11.69,1998
27.65325,93.95652,22.07,11.95,1999
27.65325,93.95652,21.05,11.19,2000
27.65325,93.95652,21.7,11.58,2001
27.65325,93.95652,21.39,11.54,2002
27.65325,93.95652,21.0,11.71,2003
27.65325,93.95652,20.67,11.46,2004
27.65325,93.95652,20.92,11.66,2005
27.65325,93.95652,21.52,11.87,2006
27.65325,93.95652,21.06,11.69,2007
27.65325,93.95652,20.9,11.58,2008
27.65325,93.95652,21.29,11.96,2009
27.65325,93.95652,21.02,12.11,2010
27.65325,93.95652,20.74,11.58,2011
27.65325,93.95652,20.76,12.19,2012
27.65325,93.95652,21.32,12.69,2013
27.65325,93.95652,21.19,12.95,2014
27.65325,93.95652,20.75,13.07,2015
27.66409,75.02408,31.33,18.5,1997
27.66409,75.02408,32.72,19.49,1998
27.66409,75.02408,34.54,20.22,1999
27.66409,75.02408,34.19,19.97,2000
27.66409,75.02408,33.52,19.82,2001
27.66409,75.02408,34.87,20.64,2002
27.66409,75.02408,32.79,19.32,2003
27.66409,75.02408,33.55,20.09,2004
27.66409,75.02408,32.84,19.15,2005
27.66409,75.02408,33.65,20.12,2006
27.66409,75.02408,33.3,19.87,2007
27.66409,75.02408,32.75,19.44,2008
27.66409,75.02408,33.77,19.98,2009
27.66409,75.02408,32.96,20.03,2010
27.66409,75.02408,32.24,19.3,2011
27.66409,75.02408,31.97,18.75,2012
27.66409,75.02408,31.74,18.82,2013
27.66409,75.02408,32.42,19.1,2014
27.66409,75.02408,32.43,18.96,2015
27.68149,78.81082,33.18,19.46,1997
27.68149,78.81082,32.87,19.25,1998
27.68149,78.81082,34.61,19.8,1999
27.68149,78.81082,34.32,19.37,2000
27.68149,78.81082,34.63,20.03,2001
27.68149,78.81082,34.62,20.17,2002
27.68149,78.81082,32.8,19.34,2003
27.68149,78.81082,33.61,19.75,2004
27.68149,78.81082,33.27,19.51,2005
27.68149,78.81082,34.22,20.35,2006
27.68149,78.81082,33.52,19.77,2007
27.68149,78.81082,32.13,19.32,2008
27.68149,78.81082,33.86,20.01,2009
27.68149,78.81082,33.14,20.23,2010
27.68149,78.81082,32.09,19.17,2011
27.68149,78.81082,32.71,18.94,2012
27.68149,78.81082,31.27,18.7,2013
27.68149,78.81082,33.2,19.43,2014
27.68149,78.81082,33.15,19.4,2015
27.68171,78.25275,33.17,19.34,1997
27.68171,78.25275,32.87,19.16,1998
27.68171,78.25275,34.69,19.76,1999
27.68171,78.25275,34.41,19.36,2000
27.68171,78.25275,34.62,19.93,2001
27.68171,78.25275,34.67,20.1,2002
27.68171,78.25275,32.8,19.26,2003
27.68171,78.25275,33.72,19.76,2004
27.68171,78.25275,33.31,19.37,2005
27.68171,78.25275,34.28,20.32,2006
27.68171,78.25275,33.59,19.73,2007
27.68171,78.25275,32.19,19.24,2008
27.68171,78.25275,33.9,20.01,2009
27.68171,78.25275,33.11,20.17,2010
27.68171,78.25275,32.06,19.1,2011
27.68171,78.25275,32.66,18.84,2012
27.68171,78.25275,31.22,18.6,2013
27.68171,78.25275,33.09,19.36,2014
27.68171,78.25275,33.26,19.45,2015
27.74527,81.53333,32.86,20.01,1997
27.74527,81.53333,32.43,20.24,1998
27.74527,81.53333,34.04,20.57,1999
27.74527,81.53333,32.46,20.01,2000
27.74527,81.53333,32.99,20.36,2001
27.74527,81.53333,33.87,20.92,2002
27.74527,81.53333,32.57,20.08,2003
27.74527,81.53333,32.11,20.01,2004
27.74527,81.53333,31.85,20.07,2005
27.74527,81.53333,32.21,20.19,2006
27.74527,81.53333,31.19,19.65,2007
27.74527,81.53333,30.64,19.8,2008
27.74527,81.53333,32.24,20.2,2009
27.74527,81.53333,32.34,20.5,2010
27.74527,81.53333,30.98,19.73,2011
27.74527,81.53333,31.44,19.49,2012
27.74527,81.53333,30.76,19.52,2013
27.74527,81.53333,32.01,19.74,2014
27.74527,81.53333,32.12,20.08,2015
27.87412,94.50858,26.07,15.77,1997
27.87412,94.50858,27.12,16.77,1998
27.87412,94.50858,27.96,17.26,1999
27.87412,94.50858,26.86,16.48,2000
27.87412,94.50858,27.6,17.01,2001
27.87412,94.50858,27.15,16.75,2002
27.87412,94.50858,26.73,16.93,2003
27.87412,94.50858,26.33,16.55,2004
27.87412,94.50858,26.65,16.89,2005
27.87412,94.50858,27.2,17.19,2006
27.87412,94.50858,26.54,16.86,2007
27.87412,94.50858,26.3,16.71,2008
27.87412,94.50858,26.63,17.1,2009
27.87412,94.50858,26.09,17.09,2010
27.87412,94.50858,26.12,16.69,2011
27.87412,94.50858,26.03,17.16,2012
27.87412,94.50858,26.8,17.83,2013
27.87412,94.50858,26.71,17.98,2014
27.87412,94.50858,26.25,17.88,2015
27.88108,78.06227,33.17,19.34,1997
27.88108,78.06227,32.87,19.16,1998
27.88108,78.06227,34.69,19.76,1999
27.88108,78.06227,34.41,19.36,2000
27.88108,78.06227,34.62,19.93,2001
27.88108,78.06227,34.67,20.1,2002
27.88108,78.06227,32.8,19.26,2003
27.88108,78.06227,33.72,19.76,2004
27.88108,78.06227,33.31,19.37,2005
27.88108,78.06227,34.28,20.32,2006
27.88108,78.06227,33.59,19.73,2007
27.88108,78.06227,32.19,19.24,2008
27.88108,78.06227,33.9,20.01,2009
27.88108,78.06227,33.11,20.17,2010
27.88108,78.06227,32.06,19.1,2011
27.88108,78.06227,32.66,18.84,2012
27.88108,78.06227,31.22,18.6,2013
27.88108,78.06227,33.09,19.36,2014
27.88108,78.06227,33.26,19.45,2015
27.96604,79.77584,32.94,19.5,1997
27.96604,79.77584,32.54,19.37,1998
27.96604,79.77584,34.03,19.81,1999
27.96604,79.77584,33.16,19.06,2000
27.96604,79.77584,33.86,19.83,2001
27.96604,79.77584,33.98,20.11,2002
27.96604,79.77584,32.11,19.25,2003
27.96604,79.77584,32.59,19.37,2004
27.96604,79.77584,32.44,19.42,2005
27.96604,79.77584,33.44,20.07,2006
27.96604,79.77584,32.5,19.46,2007
27.96604,79.77584,31.19,19.19,2008
27.96604,79.77584,32.71,19.66,2009
27.96604,79.77584,32.45,19.99,2010
27.96604,79.77584,31.27,19.08,2011
27.96604,79.77584,32.38,18.99,2012
27.96604,79.77584,31.14,18.81,2013
27.96604,79.77584,33.16,19.47,2014
27.96604,79.77584,32.91,19.48,2015
28.07152,79.03587,32.76,19.21,1997
28.07152,79.03587,32.29,19.09,1998
28.07152,79.03587,33.86,19.5,1999
28.07152,79.03587,33.08,18.83,2000
28.07152,79.03587,33.79,19.59,2001
28.07152,79.03587,33.8,19.87,2002
28.07152,79.03587,31.84,19.04,2003
28.07152,79.03587,32.53,19.08,2004
28.07152,79.03587,32.29,19.25,2005
28.07152,79.03587,33.29,19.89,2006
28.07152,79.03587,32.34,19.22,2007
28.07152,79.03587,31.15,19.04,2008
28.07152,79.03587,32.84,19.54,2009
28.07152,79.03587,32.32,19.88,2010
28.07152,79.03587,30.98,18.82,2011
28.07152,79.03587,32.3,18.89,2012
28.07152,79.03587,30.81,18.57,2013
28.07152,79.03587,32.94,19.15,2014
28.07152,79.03587,32.47,19.12,2015
28.08034,96.65348,13.02,2.99,1997
28.08034,96.65348,14.32,4.09,1998
28.08034,96.65348,15.24,4.51,1999
28.08034,96.65348,14.15,3.77,2000
28.08034,96.65348,14.76,4.22,2001
28.08034,96.65348,14.05,3.78,2002
28.08034,96.65348,14.29,4.03,2003
28.08034,96.65348,13.69,3.65,2004
28.08034,96.65348,14.09,4.06,2005
28.08034,96.65348,14.84,4.42,2006
28.08034,96.65348,14.67,4.04,2007
28.08034,96.65348,14.05,3.89,2008
28.08034,96.65348,14.36,4.21,2009
28.08034,96.65348,13.61,4.24,2010
28.08034,96.65348,13.7,3.84,2011
28.08034,96.65348,13.34,3.76,2012
28.08034,96.65348,13.84,4.48,2013
28.08034,96.65348,13.94,4.44,2014
28.08034,96.65348,13.61,4.43,2015
28.12016,72.78646,33.19,20.25,1997
28.12016,72.78646,34.76,21.27,1998
28.12016,72.78646,35.71,21.57,1999
28.12016,72.78646,35.5,21.31,2000
28.12016,72.78646,35.13,21.26,2001
28.12016,72.78646,35.91,21.89,2002
28.12016,72.78646,34.44,20.89,2003
28.12016,72.78646,35.39,22.05,2004
28.12016,72.78646,34.23,20.91,2005
28.12016,72.78646,34.84,21.72,2006
28.12016,72.78646,34.8,21.53,2007
28.12016,72.78646,34.43,21.15,2008
28.12016,72.78646,35.03,21.4,2009
28.12016,72.78646,35.07,21.51,2010
28.12016,72.78646,34.17,21.08,2011
28.12016,72.78646,33.6,20.24,2012
28.12016,72.78646,33.95,20.73,2013
28.12016,72.78646,33.93,20.55,2014
28.12016,72.78646,33.53,20.16,2015
28.14133,76.16089,32.1,18.63,1997
28.14133,76.16089,33.03,19.13,1998
28.14133,76.16089,35.29,20.25,1999
28.14133,76.16089,34.77,19.83,2000
28.14133,76.16089,34.15,19.7,2001
28.14133,76.16089,35.21,20.42,2002
28.14133,76.16089,32.9,19.18,2003
28.14133,76.16089,34.25,20.03,2004
28.14133,76.16089,33.23,19.09,2005
28.14133,76.16089,34.18,20.12,2006
28.14133,76.16089,33.67,19.63,2007
28.14133,76.16089,32.98,19.22,2008
28.14133,76.16089,34.26,19.96,2009
28.14133,76.16089,33.23,20.04,2010
28.14133,76.16089,32.71,19.23,2011
28.14133,76.16089,32.82,18.83,2012
28.14133,76.16089,32.07,18.71,2013
28.14133,76.16089,33.06,19.27,2014
28.14133,76.16089,32.86,19.03,2015
28.17768,80.7067,32.99,19.85,1997
28.17768,80.7067,32.6,20.04,1998
28.17768,80.7067,34.1,20.31,1999
28.17768,80.7067,32.39,19.61,2000
28.17768,80.7067,33.23,20.03,2001
28.17768,80.7067,33.91,20.66,2002
28.17768,80.7067,32.22,19.78,2003
28.17768,80.7067,31.96,19.65,2004
28.17768,80.7067,31.61,19.69,2005
28.17768,80.7067,32.24,19.97,2006
28.17768,80.7067,31.19,19.41,2007
28.17768,80.7067,30.58,19.52,2008
28.17768,80.7067,32.21,19.99,2009
28.17768,80.7067,32.07,20.32,2010
28.17768,80.7067,30.67,19.44,2011
28.17768,80.7067,31.48,19.35,2012
28.17768,80.7067,30.58,19.38,2013
28.17768,80.7067,32.16,19.58,2014
28.17768,80.7067,32.31,19.93,2015
28.18325,77.34851,32.82,18.88,1997
28.18325,77.34851,32.81,18.86,1998
28.18325,77.34851,35.1,19.84,1999
28.18325,77.34851,34.47,19.29,2000
28.18325,77.34851,34.44,19.62,2001
28.18325,77.34851,34.85,20.01,2002
28.18325,77.34851,32.57,18.95,2003
28.18325,77.34851,34.01,19.71,2004
28.18325,77.34851,33.24,19.03,2005
28.18325,77.34851,34.07,20.07,2006
28.18325,77.34851,33.55,19.42,2007
28.18325,77.34851,32.48,19.04,2008
28.18325,77.34851,34.02,19.83,2009
28.18325,77.34851,32.97,19.95,2010
28.18325,77.34851,32.28,18.92,2011
28.18325,77.34851,32.81,18.7,2012
28.18325,77.34851,31.49,18.45,2013
28.18325,77.34851,32.95,19.07,2014
28.18325,77.34851,32.82,19.03,2015
28.20154,76.5526,32.51,18.7,1997
28.20154,76.5526,32.94,18.92,1998
28.20154,76.5526,35.25,20.02,1999
28.20154,76.5526,34.62,19.47,2000
28.20154,76.5526,34.33,19.58,2001
